id,price
100205,3051240.939484118
100206,2931993.2778487895
100207,4912315.750922652
100208,3445569.4903121796
100209,7723733.977015873
100210,4395550.022754778
100211,6871668.2216929495
100212,2757373.8036213373
100213,3633757.1057676133
100214,7654566.077574256
100215,7607249.765110702
100216,6734402.289924446
100217,4784809.279683448
100218,4089324.5478279027
100219,2908826.1941809664
100220,4808145.838847271
100221,3178357.996848022
100222,2967234.0715392223
100223,1111324.1046686913
100224,3480179.2304931646
100225,4352444.120186315
100226,4076494.1320967055
100227,3397797.5303624216
100228,1555702.527283487
100229,2757540.899197111
100230,14914764.010777788
100231,7003409.569668956
100232,4970185.606720708
100233,4094708.6477882303
100234,8179328.891650756
100235,4543125.307012162
100236,4202002.037406387
100237,7486459.10435675
100238,3897423.3636140334
100239,5999396.02656075
100240,2191554.299597261
100241,7143035.3243459035
100242,5552256.260839852
100243,2808663.3640766814
100244,3027065.818041449
100245,6614629.563144812
100246,2476867.96355928
100247,8854860.287423816
100248,5228425.890093282
100249,7924705.8738331795
100250,7010154.035757178
100251,10539784.820350142
100252,3538490.1780253104
100253,3376501.9107687585
100254,1094984.0328238374
100255,18547358.716656335
100256,4605257.917186209
100257,3806335.031873315
100258,4521752.009387034
100259,2721162.919391205
100260,5108175.096003806
100261,13842850.106491515
100262,3854863.7348880745
100263,8248145.168904758
100264,2915248.6031352854
100265,6640477.793402374
100266,9644770.742841063
100267,3967511.432854189
100268,6112809.740500282
100269,10425366.004807783
100270,3414642.0727530224
100271,3083608.133545159
100272,10518162.529861672
100273,11068238.712767124
100274,4634617.362694139
100275,24710493.26137861
100276,3591083.8311622483
100277,2151127.474269112
100278,13962147.078444794
100279,4518972.141283803
100280,5701064.114572437
100281,2348062.0474174796
100282,7851749.066007727
100283,8434384.07275001
100284,1767010.2789742409
100285,2347210.446073096
100286,3359864.963532183
100287,4498826.127864686
100288,1765208.2469258397
100289,1667247.6057620337
100290,1982710.2261638336
100291,3340985.652765421
100292,4338171.058011138
100293,3706009.844057004
100294,5701336.202525126
100295,2959249.0646132943
100296,2762995.208162266
100297,3721172.986301841
100298,3271888.8843122744
100299,20598505.89955455
100300,3244740.547259245
100301,5013475.472462166
100302,1622361.268406436
100303,11201179.57555864
100304,2296343.6501803263
100305,4997222.095997476
100306,2101805.135979253
100307,1617844.9254752325
100308,2080726.0877840954
100309,1887594.324377239
100310,5040993.80754699
100311,4586701.568378609
100312,3639303.207419628
100313,4073113.3138751867
100314,6240291.871846482
100315,7061437.414636242
100316,10144543.282385826
100317,7903523.301845434
100318,4364171.106864161
100319,7051058.270904092
100320,2324884.437995241
100321,5028806.966210354
100322,2059028.2337234856
100323,3300981.286249586
100324,4475304.034167405
100325,2721490.574159189
100326,5837312.867745889
100327,3368140.3621389237
100328,4571455.410306048
100329,2375250.024656449
100330,2706433.6858207826
100331,1498037.7953588825
100332,3913937.6709489874
100333,4063564.1744016455
100334,4307692.003430529
100335,15362071.92407828
100336,2927556.7123320657
100337,8946069.73805787
100338,2564355.556650403
100339,1841302.3547114234
100340,3444771.366329323
100341,1483383.424464566
100342,1549808.4346609658
100343,8021011.478457958
100344,1616360.1242377125
100345,7348870.186497338
100346,3618736.9367418294
100347,2591550.921941372
100348,1330480.075622303
100349,7338449.642483166
100350,5772931.564078658
100351,11818921.595786989
100352,2909828.978108943
100353,1912660.0627184385
100354,1285706.1883337733
100355,3105819.2296079504
100356,3523125.255144507
100357,1047309.9174786856
100358,1204393.8355463126
100359,1612703.6546500796
100360,4284869.9289484555
100361,3192027.2331673354
100362,5250884.924845907
100363,1262790.0232023736
100364,4537527.738049098
100365,5012171.503413319
100366,2555879.8483393663
100367,2233641.5237461915
100368,8672454.696372773
100369,1915441.6451555798
100370,3677696.293340714
100371,1895330.6390610351
100372,6189029.122553746
100373,10927026.820510339
100374,4578529.897607446
100375,1014886.6252955354
100376,7628840.538984057
100377,2332136.421988442
100378,2787466.5130740725
100379,5351316.837079787
100380,5105829.499175911
100381,5535147.25349853
100382,4105508.9251264087
100383,7291426.818468381
100384,3625032.8298109323
100385,10458697.294234212
100386,2450298.5771955093
100387,6166160.150249936
100388,1415983.5633752013
100389,4904718.595246586
100390,6974928.00053679
100391,6074561.326788378
100392,1947953.193552035
100393,10247333.662505224
100394,11140964.54007681
100395,27737611.66823326
100396,4212987.685181849
100397,4352523.457395635
100398,16105791.44067243
100399,2705570.9809115618
100400,1760337.7893885318
100401,4448212.751620837
100402,4196376.064611789
100403,3464088.3444821783
100404,8204259.256234389
100405,3372282.590988853
100406,2629202.0697903247
100407,1980133.353955757
100408,4334699.237195881
100409,7780236.346164548
100410,3791624.163100756
100411,4801658.636943514
100412,2095013.9344455441
100413,8544931.475096589
100414,5323198.067568145
100415,1577912.8786303622
100416,4687796.995701504
100417,1459171.4454490189
100418,1669921.5854778828
100419,2857380.0935776117
100420,3904308.8845875063
100421,1703703.4111380195
100422,4285728.572210627
100423,16309330.703901913
100424,3682193.0575032937
100425,1760743.4761837574
100426,3423356.019620211
100427,5990958.652152771
100428,1020929.2755299633
100429,1656666.1654782274
100430,3155202.377853075
100431,5467675.466069772
100432,1176550.3008602264
100433,9859721.308801496
100434,3264686.7205867977
100435,4771491.893751355
100436,1789714.2467592738
100437,6856215.713991048
100438,3967577.902140988
100439,2247276.7882607584
100440,18237430.12868696
100441,4219846.937856339
100442,4541715.851396874
100443,3038573.2114643566
100444,5260331.627951009
100445,4042255.2610723455
100446,5694603.2064894885
100447,1672154.4928927603
100448,20991218.98394589
100449,2262095.9217745825
100450,2700881.057942846
100451,1547396.8241847516
100452,4187766.267680078
100453,7874979.152124306
100454,15021336.65268084
100455,3842127.6732611246
100456,2904469.7240407844
100457,10372399.34536574
100458,1495274.1298241243
100459,4729311.698409089
100460,1736704.6272309416
100461,1682576.4018664374
100462,2171918.4897282594
100463,4553139.853499235
100464,1230456.146608786
100465,6739074.479442513
100466,2842224.884491146
100467,7371892.982715069
100468,3832521.8869345384
100469,5316461.978961987
100470,1481880.881701571
100471,1653884.6253783575
100472,2664532.5339981383
100473,2521282.20595843
100474,1660065.4275695023
100475,5322643.933797739
100476,1096661.7438884552
100477,9320559.503546866
100478,3471614.8876773017
100479,3829508.5022145202
100480,3588671.7161658113
100481,1782155.7759000382
100482,8337545.351018556
100483,6484250.836876174
100484,2199979.88754241
100485,3063578.483074981
100486,8781167.118469521
100487,9001188.293284876
100488,3157674.807734944
100489,1603782.8113809365
100490,6029812.767914198
100491,5387391.283302368
100492,2217859.341260262
100493,5824110.308283224
100494,6128753.1869497495
100495,2060681.1609794432
100496,2782630.9599724356
100497,7524346.269171834
100498,3806564.7413708065
100499,3280422.528701773
100500,5120273.33295897
100501,12688833.910332657
100502,2483781.451222057
100503,2301841.4816931537
100504,1200206.1049411423
100505,3406963.6523477854
100506,3976958.3378046774
100507,4641958.00880267
100508,5512565.718366783
100509,9266179.685731405
100510,3392151.393730054
100511,3082661.6305402666
100512,3857567.85888173
100513,9242315.557174662
100514,6365543.525092815
100515,6442972.067759119
100516,5429893.845897843
100517,1517250.9936704831
100518,1866453.2834520924
100519,7006846.781062647
100520,4306090.3997839065
100521,7545303.414714258
100522,4700388.234835746
100523,2256227.2787095318
100524,8696620.529987017
100525,2586124.3805444753
100526,4157923.470098897
100527,1861890.7365149935
100528,9406707.999145607
100529,7023168.433871044
100530,2858387.0764815817
100531,4104131.49383722
100532,2292481.419606108
100533,1794347.0035226485
100534,3946584.342218938
100535,2397600.7567964457
100536,6159521.862636608
100537,5647612.791173802
100538,6046823.067888318
100539,4217207.369519184
100540,2201315.913924212
100541,1737917.1821327577
100542,4594607.684128852
100543,2046185.7848426886
100544,6047521.543675897
100545,2531145.037070276
100546,7042652.99059591
100547,5514052.515051436
100548,2887170.0645147515
100549,10623244.256883254
100550,5818547.531669217
100551,3443340.605723983
100552,1252454.206123972
100553,4731020.648610668
100554,2494345.995757407
100555,1573408.526458
100556,17235671.927542888
100557,4764491.76812584
100558,4418157.197465869
100559,11740825.688955283
100560,2325381.9572903053
100561,6450053.125265559
100562,6232175.288851197
100563,5877402.405362976
100564,2087881.452722065
100565,2411824.4372350033
100566,6037175.390207522
100567,3529581.147614139
100568,5367500.483948646
100569,2208359.214103641
100570,2060178.0213734424
100571,1786797.2393907853
100572,7666954.787902673
100573,7685534.87414144
100574,3412428.557062883
100575,4644088.609376992
100576,1332755.132847165
100577,7038816.757666929
100578,3829195.7431848487
100579,2129416.589524189
100580,3256534.6736296774
100581,4575646.650259305
100582,2594545.445471274
100583,5709176.783815561
100584,4635496.098318768
100585,5336935.027680388
100586,2599029.3313454003
100587,2297796.2746357745
100588,5267772.607816731
100589,2319325.0562378485
100590,2356231.0619634655
100591,1257791.3465367744
100592,4699622.458354195
100593,1396343.6818029552
100594,1128536.360613024
100595,11318356.561630772
100596,8965251.255525075
100597,3013719.8371345447
100598,6355453.082454411
100599,6972360.078948641
100600,2416770.478733965
100601,2906451.4302226976
100602,2336972.870176731
100603,2189113.5957511943
100604,5006028.900550681
100605,4883928.872479301
100606,4960678.515315029
100607,3392925.708293441
100608,866293.6732377755
100609,3749576.091500262
100610,4073942.4798371852
100611,3468607.1190000633
100612,6276175.505339888
100613,3197084.324297166
100614,2237138.0791249187
100615,5927558.652883135
100616,2425405.5100015095
100617,8902016.538508795
100618,15636840.170765836
100619,3156354.5694490946
100620,3617116.644606032
100621,8488687.918552844
100622,6099779.291222499
100623,4568279.67075922
100624,1372141.9108159104
100625,4083032.9598035403
100626,4996544.934417129
100627,6232594.585203616
100628,6922632.596543062
100629,4635076.359727705
100630,3026543.37627495
100631,11610648.787893951
100632,3559303.442821265
100633,2328517.679546052
100634,3607581.4913828624
100635,3665679.5224051387
100636,4496535.8690969
100637,2466481.278728372
100638,2569129.6544860355
100639,3826194.1992112068
100640,2481761.1042716284
100641,8364993.975355294
100642,3260463.6088421918
100643,5552156.1843382735
100644,6448295.751978267
100645,8016826.923218211
100646,2428887.302316109
100647,3023138.422401179
100648,2996440.6234319215
100649,3312970.4982181215
100650,5527887.648670678
100651,6790877.198361626
100652,2089052.3254826374
100653,4329347.311378851
100654,1883713.2158036728
100655,2469523.9553736257
100656,2427538.31064608
100657,1937323.1020166054
100658,3377460.5120239058
100659,6692491.964567032
100660,2957269.5729114986
100661,4275561.264445382
100662,5591947.3556483025
100663,5631151.810466868
100664,1504015.9159394065
100665,5885403.460040265
100666,2195712.685565191
100667,2671945.7416783418
100668,9160510.532836748
100669,5816755.783258915
100670,2839256.77821257
100671,1292598.2537641681
100672,5226220.263745164
100673,6958540.313132825
100674,1430566.05577701
100675,3419738.9698565425
100676,4781763.083995936
100677,4402941.667073891
100678,3576538.2008263585
100679,2655684.925713631
100680,4259340.24222209
100681,3573627.0797757595
100682,2643169.454353144
100683,7899250.844876082
100684,6190413.711560796
100685,3213747.6729392055
100686,2258022.4698542627
100687,4276722.810329863
100688,18836713.392749682
100689,2575119.170225866
100690,1497075.26795812
100691,1245496.4550630539
100692,6667855.8009438785
100693,4970023.217201919
100694,4943381.180481892
100695,5785145.483543837
100696,7736829.077210072
100697,2166068.4195595877
100698,2998617.775322605
100699,10864961.229144845
100700,43697147.67036845
100701,2974232.7749358825
100702,7178436.218799343
100703,4158742.3471038076
100704,1927760.2308172646
100705,2412285.551467498
100706,5167188.107758548
100707,6493964.876637343
100708,2068295.1874703483
100709,4534347.111423506
100710,2283260.1174358153
100711,4575209.2089185985
100712,9171701.47687523
100713,4759115.420879802
100714,2203442.290672863
100715,5635835.272854793
100716,4694843.428306917
100717,6684454.719431509
100718,4270526.275493057
100719,1944399.8948444044
100720,1878297.643101591
100721,6482468.060936693
100722,3535083.9243006255
100723,3847446.5224769074
100724,2103983.3230797267
100725,1591156.5810598622
100726,1696665.8140351647
100727,14513074.55374465
100728,3192058.2624620004
100729,3353465.0325524933
100730,4794940.6574291065
100731,2469801.296700464
100732,4740212.066292655
100733,2228444.9273825334
100734,4795338.071764149
100735,4792382.742229282
100736,2281711.623003378
100737,3735712.144168224
100738,1700132.497030749
100739,8682065.438698085
100740,2798790.591270569
100741,4630480.579411191
100742,3365397.19444971
100743,2065804.6248086859
100744,4302370.534653739
100745,3015674.064059588
100746,2694275.1319208965
100747,1083697.795049738
100748,6143416.666015585
100749,10422751.273824949
100750,3757355.1730233496
100751,7600026.451266898
100752,5827317.954946661
100753,3946710.170579622
100754,4324547.902268542
100755,2499916.8761532404
100756,5680988.324316274
100757,4838931.702180116
100758,7174012.383741657
100759,6159228.520416808
100760,1538295.384672369
100761,2011600.3084576903
100762,2943076.6825838047
100763,4161856.3547980497
100764,1698453.2095095806
100765,3748498.7386241206
100766,4495695.361574152
100767,2462941.811831395
100768,1272317.0403072343
100769,2946134.9017014136
100770,3396954.6154444083
100771,2527673.0088951793
100772,3154634.961434116
100773,4194978.050240618
100774,6262602.895271166
100775,2424539.459343029
100776,4288252.680199282
100777,3134496.7158162333
100778,6413463.343159685
100779,1987247.7526190046
100780,3068959.4121623733
100781,5312758.092126137
100782,4335678.356747509
100783,4065236.223379963
100784,8679772.440994542
100785,2801503.0193924992
100786,1804751.3362438884
100787,3810180.038220612
100788,8635641.982895266
100789,1311816.171809257
100790,9075209.709552357
100791,3663755.71026484
100792,1615833.0174832193
100793,3227703.426956442
100794,3689058.748245702
100795,6662188.7911427105
100796,4723012.312729404
100797,3328723.959854484
100798,2298779.9631129014
100799,4503957.020500855
100800,3210743.5526003637
100801,3245757.7992996015
100802,1769357.926044402
100803,2233153.321847085
100804,1844744.6066927374
100805,2649164.5175187755
100806,4148531.1746337567
100807,1910758.6397819011
100808,6990462.556400027
100809,7020843.071800825
100810,22489651.415617842
100811,3998352.4371510437
100812,2696050.95181026
100813,3458867.750326325
100814,4433045.0485444255
100815,3670940.332031486
100816,6745351.713778376
100817,2857503.9585884325
100818,8876481.428764796
100819,5454749.627834658
100820,2718619.3749276353
100821,8816245.913444186
100822,1745087.5110180522
100823,3113765.679442899
100824,4476166.595446735
100825,7768773.030377079
100826,4536640.756022399
100827,4359785.812627262
100828,2705450.4149215515
100829,5486353.448651759
100830,4128996.0317948
100831,3216900.7541964916
100832,1827810.3093466985
100833,2848890.915277161
100834,1073080.6749815494
100835,4233493.996754249
100836,6242694.570513862
100837,2556389.4196657795
100838,5302193.844227835
100839,1960495.2274756306
100840,3625731.0080204927
100841,2581556.123932886
100842,2180943.1498686834
100843,2749134.652303806
100844,4928313.432849463
100845,3318625.995522262
100846,3123926.7834161525
100847,1959117.041122265
100848,6453313.881227374
100849,1096256.487694535
100850,4802371.803179343
100851,5526293.688348458
100852,5421915.985065521
100853,949014.6631571249
100854,19550391.42373663
100855,2363839.444929987
100856,2444847.1791927535
100857,4799352.303015295
100858,4177695.66522427
100859,3342881.9533622805
100860,6994249.4645376755
100861,37993325.0853326
100862,2212398.5050938064
100863,2791317.778937211
100864,4921997.719833225
100865,5009027.319516046
100866,3552979.914611038
100867,2137183.204148455
100868,5095422.515486549
100869,16459080.337596377
100870,1428759.1665523332
100871,8782781.870232685
100872,4014583.0528875706
100873,3402481.5079149613
100874,10324579.497236304
100875,1711175.440614891
100876,5034989.505640011
100877,5794869.9066990055
100878,2696652.2239722745
100879,1887586.6537192343
100880,5162137.996210287
100881,1733744.4812230377
100882,1864156.294177921
100883,2329038.5050645103
100884,3819927.2868886045
100885,11741070.112906422
100886,2961130.256896726
100887,4075622.9018930574
100888,7175222.131977843
100889,11661476.869482648
100890,2886879.4880099506
100891,1343153.3995650273
100892,1595446.052937501
100893,5450722.78952752
100894,3413438.0092166867
100895,1544429.0852128072
100896,6521654.39536576
100897,2400681.823164476
100898,3520053.396521947
100899,2817954.432905708
100900,3763115.395387426
100901,2293770.7607730087
100902,2333123.925958807
100903,4348060.783116824
100904,2273087.239121124
100905,4567800.636431534
100906,5159453.946056619
100907,5288821.817575459
100908,3130258.197290763
100909,3446445.6633673254
100910,2951215.9245700897
100911,12507813.187658304
100912,4942415.5516761
100913,2543941.107499346
100914,6093986.844260365
100915,3233192.4970137873
100916,1825235.7511399032
100917,343408.8749408294
100918,4521405.022096684
100919,4156597.6137781357
100920,3475698.357112737
100921,936877.7263024471
100922,1714788.8265628628
100923,3823980.538454801
100924,4726492.177942972
100925,2332590.0283513614
100926,1779943.5354055488
100927,2782386.668030701
100928,4565060.387724103
100929,2718888.6683448623
100930,7159463.034249133
100931,3631220.829029891
100932,1093155.8373009588
100933,2232925.2535743807
100934,2181864.196171849
100935,4969978.799877374
100936,1782911.8332529196
100937,2535115.0973475515
100938,2170017.0715898476
100939,4131994.1214550063
100940,1548634.8417817727
100941,1396755.4413236743
100942,7319618.624230009
100943,2886708.9119783808
100944,3170156.763734363
100945,1300860.018004399
100946,2260331.032672815
100947,7340616.075733197
100948,6440132.265343679
100949,2366750.6498606126
100950,4913779.143299187
100951,5545841.252927601
100952,4681392.195241174
100953,2396425.483934125
100954,3814895.0262539443
100955,1846306.7255793337
100956,2524053.125179109
100957,7645285.339871002
100958,3982415.2231065775
100959,31521513.953245893
100960,2515346.3861908303
100961,2453739.456200563
100962,1871240.7155189328
100963,4879661.342345599
100964,3538258.4318809244
100965,7756859.680807947
100966,4145636.953788976
100967,4288951.536210154
100968,3870952.5937996404
100969,5739373.355423569
100970,3942873.9441187894
100971,3459802.298184732
100972,4211835.727049977
100973,1604804.4938508943
100974,3655233.9293931536
100975,1895992.9245124618
100976,4463829.814307117
100977,7464823.292466435
100978,8077576.065235278
100979,1181598.4524164952
100980,3034945.533095058
100981,4808704.445479019
100982,5816826.245876431
100983,2420984.391071585
100984,10649390.291853113
100985,2061358.7819483655
100986,6297803.647714625
100987,2929336.2291883244
100988,4002189.8271656735
100989,7057560.235565783
100990,3354247.0162691236
100991,6545963.391098863
100992,1658093.311959387
100993,9202739.869981114
100994,4961438.844370231
100995,1346921.9976647438
100996,1180444.747519055
100997,4988040.267631355
100998,2213427.5920615233
100999,4257605.062762011
101000,8051031.205725763
101001,3255451.776808437
101002,659300.0900549679
101003,3377941.8492603684
101004,7307303.530944113
101005,8003139.946716745
101006,1069264.2758956812
101007,4939410.706102724
101008,2380437.4511244786
101009,1453330.4010233395
101010,3014965.831997814
101011,3155410.515283503
101012,3680501.9881193866
101013,2641494.922198585
101014,873144.8043577886
101015,3781430.5361626525
101016,5803492.8107229695
101017,5203251.446206009
101018,9653887.70522645
101019,3942305.9177721515
101020,2232125.700897747
101021,1479452.1471601957
101022,8166601.732659368
101023,1862488.363425388
101024,6837719.710455534
101025,10938707.413854768
101026,5706886.815813435
101027,4138738.1622933107
101028,4166013.77613086
101029,1860274.4015576895
101030,9020554.933440818
101031,4455162.694135669
101032,1371691.986975715
101033,2108438.934970789
101034,4327390.630021999
101035,4417111.869901559
101036,2889546.9895544364
101037,4485358.834815452
101038,13331393.191615693
101039,4944214.698489439
101040,3398180.138995174
101041,1599207.1487051023
101042,2262250.9348429344
101043,2482445.6494414415
101044,14574418.189208262
101045,2493958.720643493
101046,8155820.114342997
101047,2990268.117780173
101048,4354432.042954664
101049,3674844.581242085
101050,6081284.26541291
101051,3634544.6719142236
101052,3888721.7907035914
101053,5752689.926789811
101054,6991236.369530254
101055,6063509.402209357
101056,8058077.24614496
101057,2068505.1731916305
101058,6273517.942470954
101059,6966002.694870885
101060,2198834.7991115525
101061,1968082.8630948996
101062,4155749.193317845
101063,2217113.7420194726
101064,4195746.013228169
101065,8184444.715367189
101066,5314916.697801949
101067,1519312.5920952342
101068,4032927.8070559646
101069,2227636.5507969223
101070,1982866.3027571521
101071,1924707.1533250757
101072,5621756.692541823
101073,2634297.420709767
101074,1953021.3195709346
101075,3754408.348068021
101076,1213586.7711512248
101077,3981723.5682592075
101078,4405455.770577454
101079,4487118.040874199
101080,2155954.2092017666
101081,2612445.6098826546
101082,4643838.48529765
101083,10892591.64744401
101084,922954.2160171114
101085,2505781.224181023
101086,6751318.522752986
101087,5414364.770166807
101088,1152139.7233692522
101089,6542027.795461435
101090,2055696.7078911825
101091,2410790.8572660233
101092,3487327.9102570396
101093,2551679.303950461
101094,1811157.5527550136
101095,8220686.7435521865
101096,6392793.280063747
101097,2457759.617779792
101098,1800455.7581652822
101099,1729863.7408163052
101100,4999564.80978863
101101,1476877.2879289198
101102,5860912.023501729
101103,5316370.04164438
101104,4866211.583981018
101105,4790478.628576355
101106,7486817.571013271
101107,6082011.539946278
101108,1833646.3118601446
101109,11651293.688668098
101110,2257361.541727804
101111,1265716.9455728687
101112,911651.7579524483
101113,1282484.642585893
101114,6701871.626059214
101115,3614808.90125729
101116,30189149.062444318
101117,2796116.23264807
101118,740705.9503438533
101119,6168705.333798505
101120,2649000.475214207
101121,3743305.497207035
101122,1869471.928295856
101123,4838064.387854057
101124,18520452.354089007
101125,2492046.1274543847
101126,9517492.363546148
101127,5194299.910170852
101128,6488995.469242127
101129,3144483.839535981
101130,4473507.730999323
101131,5039799.481953451
101132,999614.1384482373
101133,3247826.1350029376
101134,4692062.642661515
101135,3947105.3400669512
101136,1537586.5849782536
101137,3418504.9311777633
101138,3018270.0696107
101139,5259655.564736032
101140,5458275.247520504
101141,2279545.6200266564
101142,6566900.900952787
101143,1478447.691216122
101144,7040907.779896742
101145,2827184.974980449
101146,4509484.876281977
101147,2870832.169574477
101148,3066157.8139986973
101149,2466173.124472051
101150,3815386.6312271855
101151,4198050.751759911
101152,7083929.103466753
101153,7310492.594491017
101154,27820424.905094855
101155,6612387.296338716
101156,5034328.931260324
101157,1767278.3170974797
101158,14118243.183701938
101159,24915979.93195179
101160,1747537.220528021
101161,3149793.5480356175
101162,6313983.744718096
101163,6069748.775503836
101164,4818741.932532838
101165,4675865.590165526
101166,2766207.9716412434
101167,5806286.453424836
101168,1478804.3780860517
101169,4457646.027540293
101170,3190444.3762566126
101171,1047061.1698739126
101172,5183929.124307617
101173,3796052.47416775
101174,2989063.8177935877
101175,4637972.519023123
101176,4286671.2853875095
101177,6889427.805503199
101178,5666557.7105738595
101179,6635561.595961425
101180,1997680.4786735543
101181,4641481.011819916
101182,5711037.357937249
101183,3336309.5897492687
101184,1090334.3663565181
101185,5338487.143076049
101186,3594594.5153816026
101187,2542912.4132292783
101188,3801699.6888778224
101189,6205285.058734768
101190,5783698.130303698
101191,3345367.649676547
101192,2178919.270307232
101193,4496076.946635045
101194,3255948.597020954
101195,2035333.1129316767
101196,2063155.2480029245
101197,2080507.271704941
101198,3405838.278707708
101199,5306697.543283782
101200,1813287.8279826397
101201,4558996.742449961
101202,9540761.106691405
101203,8250041.940914399
101204,6918699.118578017
101205,7226419.820026286
101206,2543834.0775463986
101207,4237310.852174915
101208,4928024.778203597
101209,2839002.088451457
101210,4573045.356496074
101211,5779869.828474467
101212,4768812.295615085
101213,5840976.623004951
101214,4596324.19561774
101215,2707328.92599573
101216,3856971.6497915764
101217,3811422.64912805
101218,7243326.905594977
101219,1549583.682071284
101220,9442631.538992532
101221,12217870.368298855
101222,5149290.561893389
101223,5552639.520794907
101224,7698563.343715464
101225,8746252.21990309
101226,8640304.560744382
101227,11024174.4346609
101228,4904600.878719127
101229,4724619.710240781
101230,2793744.422956453
101231,3065570.8012328963
